# Two-body Weber reference run
# m1=1.0  m2=1.0  q1=1.0  q2=-1.0  c=4.0
# q0=[-1.0, 0.0, 1.0, 0.0]
# p0=[0.0, -0.25, 0.0, 0.25]
# tspan=(0.0, 27.14080941082802)  (5 Kepler periods, T=5.428162)
# dt=1e-3  stride=10
# particle positions sampled every 10 steps
t	x1	y1	x2	y2
2.4500000000e+00	1.7562089124e-02	-2.1765668102e-01	-1.7562089124e-02	2.1765668102e-01
2.4600000000e+00	2.8275570650e-02	-2.0814408423e-01	-2.8275570650e-02	2.0814408423e-01
2.4700000000e+00	3.8911553169e-02	-1.9806498826e-01	-3.8911553169e-02	1.9806498826e-01
2.4800000000e+00	4.9429933860e-02	-1.8739046796e-01	-4.9429933860e-02	1.8739046796e-01
2.4900000000e+00	5.9783659415e-02	-1.7609444796e-01	-5.9783659415e-02	1.7609444796e-01
2.5000000000e+00	6.9918394837e-02	-1.6415576581e-01	-6.9918394837e-02	1.6415576581e-01
2.5100000000e+00	7.9772678332e-02	-1.5156073198e-01	-7.9772678332e-02	1.5156073198e-01
2.5200000000e+00	8.9278804874e-02	-1.3830605945e-01	-8.9278804874e-02	1.3830605945e-01
2.5300000000e+00	9.8364644728e-02	-1.2440184307e-01	-9.8364644728e-02	1.2440184307e-01
2.5400000000e+00	1.0695644030e-01	-1.0987404618e-01	-1.0695644030e-01	1.0987404618e-01
2.5500000000e+00	1.1498230969e-01	-9.4765809604e-02	-1.1498230969e-01	9.4765809604e-02
2.5600000000e+00	1.2237580880e-01	-7.9137013560e-02	-1.2237580880e-01	7.9137013560e-02
2.5700000000e+00	1.2907872874e-01	-6.3062009008e-02	-1.2907872874e-01	6.3062009008e-02
2.5800000000e+00	1.3504263477e-01	-4.6626125505e-02	-1.3504263477e-01	4.6626125505e-02
2.5900000000e+00	1.4022945373e-01	-2.9921952125e-02	-1.4022945373e-01	2.9921952125e-02
2.6000000000e+00	1.4461206694e-01	-1.3046053495e-02	-1.4461206694e-01	1.3046053495e-02
2.6100000000e+00	1.4817563835e-01	3.9040111629e-03	-1.4817563835e-01	-3.9040111629e-03
2.6200000000e+00	1.5091939539e-01	2.0832922953e-02	-1.5091939539e-01	-2.0832922953e-02
2.6300000000e+00	1.5285775885e-01	3.7651277195e-02	-1.5285775885e-01	-3.7651277195e-02
2.6400000000e+00	1.5401984246e-01	5.4279189942e-02	-1.5401984246e-01	-5.4279189942e-02
2.6500000000e+00	1.5444716800e-01	7.0649038177e-02	-1.5444716800e-01	-7.0649038177e-02
2.6600000000e+00	1.5419020683e-01	8.6706808977e-02	-1.5419020683e-01	-8.6706808977e-02
2.6700000000e+00	1.5330461739e-01	1.0241203277e-01	-1.5330461739e-01	-1.0241203277e-01
2.6800000000e+00	1.5184787089e-01	1.1773664306e-01	-1.5184787089e-01	-1.1773664306e-01
2.6900000000e+00	1.4987662246e-01	1.3266322538e-01	-1.4987662246e-01	-1.3266322538e-01
2.7000000000e+00	1.4744489805e-01	1.4718305929e-01	-1.4744489805e-01	-1.4718305929e-01
2.7100000000e+00	1.4460299912e-01	1.6129422841e-01	-1.4460299912e-01	-1.6129422841e-01
2.7200000000e+00	1.4139696248e-01	1.7499994790e-01	-1.4139696248e-01	-1.7499994790e-01
2.7300000000e+00	1.3786841064e-01	1.8830716669e-01	-1.3786841064e-01	-1.8830716669e-01
2.7400000000e+00	1.3405465500e-01	2.0122544526e-01	-1.3405465500e-01	-2.0122544526e-01
2.7500000000e+00	1.2998894834e-01	2.1376608128e-01	-1.2998894834e-01	-2.1376608128e-01
2.7600000000e+00	1.2570081408e-01	2.2594144422e-01	-1.2570081408e-01	-2.2594144422e-01
2.7700000000e+00	1.2121640490e-01	2.3776447898e-01	-1.2121640490e-01	-2.3776447898e-01
2.7800000000e+00	1.1655886077e-01	2.4924834259e-01	-1.1655886077e-01	-2.4924834259e-01
2.7900000000e+00	1.1174864948e-01	2.6040614351e-01	-1.1174864948e-01	-2.6040614351e-01
2.8000000000e+00	1.0680388064e-01	2.7125075874e-01	-1.0680388064e-01	-2.7125075874e-01
2.8100000000e+00	1.0174058946e-01	2.8179470942e-01	-1.0174058946e-01	-2.8179470942e-01
2.8200000000e+00	9.6572989669e-02	2.9205007972e-01	-9.6572989669e-02	-2.9205007972e-01
2.8300000000e+00	9.1313697054e-02	3.0202846766e-01	-9.1313697054e-02	-3.0202846766e-01
2.8400000000e+00	8.5973925605e-02	3.1174095900e-01	-8.5973925605e-02	-3.1174095900e-01
2.8500000000e+00	8.0563659063e-02	3.2119811782e-01	-8.0563659063e-02	-3.2119811782e-01
2.8600000000e+00	7.5091800525e-02	3.3040998882e-01	-7.5091800525e-02	-3.3040998882e-01
2.8700000000e+00	6.9566302735e-02	3.3938610772e-01	-6.9566302735e-02	-3.3938610772e-01
2.8800000000e+00	6.3994281496e-02	3.4813551721e-01	-6.3994281496e-02	-3.4813551721e-01
2.8900000000e+00	5.8382114405e-02	3.5666678635e-01	-5.8382114405e-02	-3.5666678635e-01
2.9000000000e+00	5.2735526850e-02	3.6498803206e-01	-5.2735526850e-02	-3.6498803206e-01
2.9100000000e+00	4.7059666986e-02	3.7310694165e-01	-4.7059666986e-02	-3.7310694165e-01
2.9200000000e+00	4.1359171180e-02	3.8103079577e-01	-4.1359171180e-02	-3.8103079577e-01
2.9300000000e+00	3.5638221221e-02	3.8876649103e-01	-3.5638221221e-02	-3.8876649103e-01
2.9400000000e+00	2.9900594399e-02	3.9632056213e-01	-2.9900594399e-02	-3.9632056213e-01
2.9500000000e+00	2.4149707416e-02	4.0369920329e-01	-2.4149707416e-02	-4.0369920329e-01
2.9600000000e+00	1.8388654970e-02	4.1090828856e-01	-1.8388654970e-02	-4.1090828856e-01
2.9700000000e+00	1.2620243689e-02	4.1795339133e-01	-1.2620243689e-02	-4.1795339133e-01
2.9800000000e+00	6.8470220615e-03	4.2483980257e-01	-6.8470220615e-03	-4.2483980257e-01
2.9900000000e+00	1.0713068574e-03	4.3157254820e-01	-1.0713068574e-03	-4.3157254820e-01
3.0000000000e+00	-4.7047934928e-03	4.3815640525e-01	4.7047934928e-03	-4.3815640525e-01
3.0100000000e+00	-1.0479358177e-02	4.4459591709e-01	1.0479358177e-02	-4.4459591709e-01
3.0200000000e+00	-1.6250635604e-02	4.5089540766e-01	1.6250635604e-02	-4.5089540766e-01
3.0300000000e+00	-2.2017027042e-02	4.5705899475e-01	2.2017027042e-02	-4.5705899475e-01
3.0400000000e+00	-2.7777072038e-02	4.6309060242e-01	2.7777072038e-02	-4.6309060242e-01
3.0500000000e+00	-3.3529435408e-02	4.6899397259e-01	3.3529435408e-02	-4.6899397259e-01
3.0600000000e+00	-3.9272895603e-02	4.7477267582e-01	3.9272895603e-02	-4.7477267582e-01
3.0700000000e+00	-4.5006334296e-02	4.8043012138e-01	4.5006334296e-02	-4.8043012138e-01
3.0800000000e+00	-5.0728727039e-02	4.8596956667e-01	5.0728727039e-02	-4.8596956667e-01
3.0900000000e+00	-5.6439134876e-02	4.9139412596e-01	5.6439134876e-02	-4.9139412596e-01
3.1000000000e+00	-6.2136696791e-02	4.9670677856e-01	6.2136696791e-02	-4.9670677856e-01
3.1100000000e+00	-6.7820622912e-02	5.0191037646e-01	6.7820622912e-02	-5.0191037646e-01
3.1200000000e+00	-7.3490188374e-02	5.0700765141e-01	7.3490188374e-02	-5.0700765141e-01
3.1300000000e+00	-7.9144727776e-02	5.1200122163e-01	7.9144727776e-02	-5.1200122163e-01
3.1400000000e+00	-8.4783630168e-02	5.1689359796e-01	8.4783630168e-02	-5.1689359796e-01
3.1500000000e+00	-9.0406334507e-02	5.2168718968e-01	9.0406334507e-02	-5.2168718968e-01
3.1600000000e+00	-9.6012325534e-02	5.2638430995e-01	9.6012325534e-02	-5.2638430995e-01
3.1700000000e+00	-1.0160113004e-01	5.3098718088e-01	1.0160113004e-01	-5.3098718088e-01
3.1800000000e+00	-1.0717231345e-01	5.3549793829e-01	1.0717231345e-01	-5.3549793829e-01
3.1900000000e+00	-1.1272547673e-01	5.3991863614e-01	1.1272547673e-01	-5.3991863614e-01
3.2000000000e+00	-1.1826025357e-01	5.4425125074e-01	1.1826025357e-01	-5.4425125074e-01
3.2100000000e+00	-1.2377630781e-01	5.4849768467e-01	1.2377630781e-01	-5.4849768467e-01
3.2200000000e+00	-1.2927333107e-01	5.5265977040e-01	1.2927333107e-01	-5.5265977040e-01
3.2300000000e+00	-1.3475104059e-01	5.5673927381e-01	1.3475104059e-01	-5.5673927381e-01
3.2400000000e+00	-1.4020917731e-01	5.6073789740e-01	1.4020917731e-01	-5.6073789740e-01
3.2500000000e+00	-1.4564750400e-01	5.6465728334e-01	1.4564750400e-01	-5.6465728334e-01
3.2600000000e+00	-1.5106580365e-01	5.6849901635e-01	1.5106580365e-01	-5.6849901635e-01
3.2700000000e+00	-1.5646387793e-01	5.7226462640e-01	1.5646387793e-01	-5.7226462640e-01
3.2800000000e+00	-1.6184154581e-01	5.7595559127e-01	1.6184154581e-01	-5.7595559127e-01
3.2900000000e+00	-1.6719864223e-01	5.7957333890e-01	1.6719864223e-01	-5.7957333890e-01
3.3000000000e+00	-1.7253501700e-01	5.8311924972e-01	1.7253501700e-01	-5.8311924972e-01
3.3100000000e+00	-1.7785053362e-01	5.8659465876e-01	1.7785053362e-01	-5.8659465876e-01
3.3200000000e+00	-1.8314506834e-01	5.9000085764e-01	1.8314506834e-01	-5.9000085764e-01
3.3300000000e+00	-1.8841850920e-01	5.9333909653e-01	1.8841850920e-01	-5.9333909653e-01
3.3400000000e+00	-1.9367075518e-01	5.9661058590e-01	1.9367075518e-01	-5.9661058590e-01
3.3500000000e+00	-1.9890171542e-01	5.9981649825e-01	1.9890171542e-01	-5.9981649825e-01
3.3600000000e+00	-2.0411130849e-01	6.0295796975e-01	2.0411130849e-01	-6.0295796975e-01
3.3700000000e+00	-2.0929946169e-01	6.0603610173e-01	2.0929946169e-01	-6.0603610173e-01
3.3800000000e+00	-2.1446611045e-01	6.0905196213e-01	2.1446611045e-01	-6.0905196213e-01
3.3900000000e+00	-2.1961119772e-01	6.1200658690e-01	2.1961119772e-01	-6.1200658690e-01
3.4000000000e+00	-2.2473467347e-01	6.1490098129e-01	2.2473467347e-01	-6.1490098129e-01
3.4100000000e+00	-2.2983649414e-01	6.1773612107e-01	2.2983649414e-01	-6.1773612107e-01
3.4200000000e+00	-2.3491662223e-01	6.2051295376e-01	2.3491662223e-01	-6.2051295376e-01
3.4300000000e+00	-2.3997502582e-01	6.2323239966e-01	2.3997502582e-01	-6.2323239966e-01
3.4400000000e+00	-2.4501167822e-01	6.2589535299e-01	2.4501167822e-01	-6.2589535299e-01
3.4500000000e+00	-2.5002655753e-01	6.2850268286e-01	2.5002655753e-01	-6.2850268286e-01
3.4600000000e+00	-2.5501964635e-01	6.3105523425e-01	2.5501964635e-01	-6.3105523425e-01
3.4700000000e+00	-2.5999093146e-01	6.3355382889e-01	2.5999093146e-01	-6.3355382889e-01
3.4800000000e+00	-2.6494040346e-01	6.3599926617e-01	2.6494040346e-01	-6.3599926617e-01
3.4900000000e+00	-2.6986805655e-01	6.3839232396e-01	2.6986805655e-01	-6.3839232396e-01
3.5000000000e+00	-2.7477388823e-01	6.4073375938e-01	2.7477388823e-01	-6.4073375938e-01
3.5100000000e+00	-2.7965789909e-01	6.4302430957e-01	2.7965789909e-01	-6.4302430957e-01
3.5200000000e+00	-2.8452009255e-01	6.4526469242e-01	2.8452009255e-01	-6.4526469242e-01
3.5300000000e+00	-2.8936047466e-01	6.4745560726e-01	2.8936047466e-01	-6.4745560726e-01
3.5400000000e+00	-2.9417905392e-01	6.4959773547e-01	2.9417905392e-01	-6.4959773547e-01
3.5500000000e+00	-2.9897584105e-01	6.5169174116e-01	2.9897584105e-01	-6.5169174116e-01
3.5600000000e+00	-3.0375084886e-01	6.5373827177e-01	3.0375084886e-01	-6.5373827177e-01
3.5700000000e+00	-3.0850409208e-01	6.5573795860e-01	3.0850409208e-01	-6.5573795860e-01
3.5800000000e+00	-3.1323558718e-01	6.5769141738e-01	3.1323558718e-01	-6.5769141738e-01
3.5900000000e+00	-3.1794535226e-01	6.5959924882e-01	3.1794535226e-01	-6.5959924882e-01
3.6000000000e+00	-3.2263340691e-01	6.6146203908e-01	3.2263340691e-01	-6.6146203908e-01
3.6100000000e+00	-3.2729977206e-01	6.6328036027e-01	3.2729977206e-01	-6.6328036027e-01
3.6200000000e+00	-3.3194446991e-01	6.6505477088e-01	3.3194446991e-01	-6.6505477088e-01
3.6300000000e+00	-3.3656752377e-01	6.6678581629e-01	3.3656752377e-01	-6.6678581629e-01
3.6400000000e+00	-3.4116895801e-01	6.6847402910e-01	3.4116895801e-01	-6.6847402910e-01
3.6500000000e+00	-3.4574879791e-01	6.7011992963e-01	3.4574879791e-01	-6.7011992963e-01
3.6600000000e+00	-3.5030706962e-01	6.7172402625e-01	3.5030706962e-01	-6.7172402625e-01
3.6700000000e+00	-3.5484380003e-01	6.7328681577e-01	3.5484380003e-01	-6.7328681577e-01
3.6800000000e+00	-3.5935901674e-01	6.7480878380e-01	3.5935901674e-01	-6.7480878380e-01
3.6900000000e+00	-3.6385274793e-01	6.7629040511e-01	3.6385274793e-01	-6.7629040511e-01
3.7000000000e+00	-3.6832502234e-01	6.7773214394e-01	3.6832502234e-01	-6.7773214394e-01
3.7100000000e+00	-3.7277586918e-01	6.7913445433e-01	3.7277586918e-01	-6.7913445433e-01
3.7200000000e+00	-3.7720531807e-01	6.8049778043e-01	3.7720531807e-01	-6.8049778043e-01
3.7300000000e+00	-3.8161339898e-01	6.8182255678e-01	3.8161339898e-01	-6.8182255678e-01
3.7400000000e+00	-3.8600014220e-01	6.8310920863e-01	3.8600014220e-01	-6.8310920863e-01
3.7500000000e+00	-3.9036557825e-01	6.8435815215e-01	3.9036557825e-01	-6.8435815215e-01
3.7600000000e+00	-3.9470973786e-01	6.8556979477e-01	3.9470973786e-01	-6.8556979477e-01
3.7700000000e+00	-3.9903265192e-01	6.8674453537e-01	3.9903265192e-01	-6.8674453537e-01
3.7800000000e+00	-4.0333435143e-01	6.8788276455e-01	4.0333435143e-01	-6.8788276455e-01
3.7900000000e+00	-4.0761486747e-01	6.8898486488e-01	4.0761486747e-01	-6.8898486488e-01
3.8000000000e+00	-4.1187423117e-01	6.9005121110e-01	4.1187423117e-01	-6.9005121110e-01
3.8100000000e+00	-4.1611247363e-01	6.9108217036e-01	4.1611247363e-01	-6.9108217036e-01
3.8200000000e+00	-4.2032962596e-01	6.9207810239e-01	4.2032962596e-01	-6.9207810239e-01
3.8300000000e+00	-4.2452571919e-01	6.9303935978e-01	4.2452571919e-01	-6.9303935978e-01
3.8400000000e+00	-4.2870078426e-01	6.9396628808e-01	4.2870078426e-01	-6.9396628808e-01
3.8500000000e+00	-4.3285485199e-01	6.9485922609e-01	4.3285485199e-01	-6.9485922609e-01
3.8600000000e+00	-4.3698795308e-01	6.9571850595e-01	4.3698795308e-01	-6.9571850595e-01
3.8700000000e+00	-4.4110011803e-01	6.9654445338e-01	4.4110011803e-01	-6.9654445338e-01
3.8800000000e+00	-4.4519137719e-01	6.9733738783e-01	4.4519137719e-01	-6.9733738783e-01
3.8900000000e+00	-4.4926176067e-01	6.9809762264e-01	4.4926176067e-01	-6.9809762264e-01
3.9000000000e+00	-4.5331129836e-01	6.9882546520e-01	4.5331129836e-01	-6.9882546520e-01
3.9100000000e+00	-4.5734001990e-01	6.9952121712e-01	4.5734001990e-01	-6.9952121712e-01
3.9200000000e+00	-4.6134795466e-01	7.0018517434e-01	4.6134795466e-01	-7.0018517434e-01
3.9300000000e+00	-4.6533513175e-01	7.0081762735e-01	4.6533513175e-01	-7.0081762735e-01
3.9400000000e+00	-4.6930157994e-01	7.0141886122e-01	4.6930157994e-01	-7.0141886122e-01
3.9500000000e+00	-4.7324732771e-01	7.0198915584e-01	4.7324732771e-01	-7.0198915584e-01
3.9600000000e+00	-4.7717240322e-01	7.0252878598e-01	4.7717240322e-01	-7.0252878598e-01
3.9700000000e+00	-4.8107683428e-01	7.0303802147e-01	4.8107683428e-01	-7.0303802147e-01
3.9800000000e+00	-4.8496064835e-01	7.0351712725e-01	4.8496064835e-01	-7.0351712725e-01
3.9900000000e+00	-4.8882387251e-01	7.0396636358e-01	4.8882387251e-01	-7.0396636358e-01
4.0000000000e+00	-4.9266653350e-01	7.0438598608e-01	4.9266653350e-01	-7.0438598608e-01
4.0100000000e+00	-4.9648865764e-01	7.0477624587e-01	4.9648865764e-01	-7.0477624587e-01
4.0200000000e+00	-5.0029027087e-01	7.0513738968e-01	5.0029027087e-01	-7.0513738968e-01
4.0300000000e+00	-5.0407139874e-01	7.0546965996e-01	5.0407139874e-01	-7.0546965996e-01
4.0400000000e+00	-5.0783206636e-01	7.0577329495e-01	5.0783206636e-01	-7.0577329495e-01
4.0500000000e+00	-5.1157229845e-01	7.0604852883e-01	5.1157229845e-01	-7.0604852883e-01
4.0600000000e+00	-5.1529211928e-01	7.0629559176e-01	5.1529211928e-01	-7.0629559176e-01
4.0700000000e+00	-5.1899155271e-01	7.0651471001e-01	5.1899155271e-01	-7.0651471001e-01
4.0800000000e+00	-5.2267062214e-01	7.0670610603e-01	5.2267062214e-01	-7.0670610603e-01
4.0900000000e+00	-5.2632935052e-01	7.0686999855e-01	5.2632935052e-01	-7.0686999855e-01
4.1000000000e+00	-5.2996776037e-01	7.0700660267e-01	5.2996776037e-01	-7.0700660267e-01
4.1100000000e+00	-5.3358587375e-01	7.0711612991e-01	5.3358587375e-01	-7.0711612991e-01
4.1200000000e+00	-5.3718371223e-01	7.0719878833e-01	5.3718371223e-01	-7.0719878833e-01
4.1300000000e+00	-5.4076129695e-01	7.0725478257e-01	5.4076129695e-01	-7.0725478257e-01
4.1400000000e+00	-5.4431864855e-01	7.0728431397e-01	5.4431864855e-01	-7.0728431397e-01
4.1500000000e+00	-5.4785578722e-01	7.0728758058e-01	5.4785578722e-01	-7.0728758058e-01
4.1600000000e+00	-5.5137273264e-01	7.0726477730e-01	5.5137273264e-01	-7.0726477730e-01
4.1700000000e+00	-5.5486950405e-01	7.0721609591e-01	5.5486950405e-01	-7.0721609591e-01
4.1800000000e+00	-5.5834612015e-01	7.0714172513e-01	5.5834612015e-01	-7.0714172513e-01
4.1900000000e+00	-5.6180259920e-01	7.0704185070e-01	5.6180259920e-01	-7.0704185070e-01
4.2000000000e+00	-5.6523895894e-01	7.0691665546e-01	5.6523895894e-01	-7.0691665546e-01
4.2100000000e+00	-5.6865521663e-01	7.0676631939e-01	5.6865521663e-01	-7.0676631939e-01
4.2200000000e+00	-5.7205138901e-01	7.0659101965e-01	5.7205138901e-01	-7.0659101965e-01
4.2300000000e+00	-5.7542749234e-01	7.0639093070e-01	5.7542749234e-01	-7.0639093070e-01
4.2400000000e+00	-5.7878354237e-01	7.0616622428e-01	5.7878354237e-01	-7.0616622428e-01
4.2500000000e+00	-5.8211955435e-01	7.0591706953e-01	5.8211955435e-01	-7.0591706953e-01
4.2600000000e+00	-5.8543554302e-01	7.0564363302e-01	5.8543554302e-01	-7.0564363302e-01
4.2700000000e+00	-5.8873152260e-01	7.0534607879e-01	5.8873152260e-01	-7.0534607879e-01
4.2800000000e+00	-5.9200750683e-01	7.0502456841e-01	5.9200750683e-01	-7.0502456841e-01
4.2900000000e+00	-5.9526350889e-01	7.0467926104e-01	5.9526350889e-01	-7.0467926104e-01
4.3000000000e+00	-5.9849954150e-01	7.0431031347e-01	5.9849954150e-01	-7.0431031347e-01
4.3100000000e+00	-6.0171561682e-01	7.0391788016e-01	6.0171561682e-01	-7.0391788016e-01
4.3200000000e+00	-6.0491174652e-01	7.0350211329e-01	6.0491174652e-01	-7.0350211329e-01
4.3300000000e+00	-6.0808794174e-01	7.0306316284e-01	6.0808794174e-01	-7.0306316284e-01
4.3400000000e+00	-6.1124421310e-01	7.0260117655e-01	6.1124421310e-01	-7.0260117655e-01
4.3500000000e+00	-6.1438057070e-01	7.0211630005e-01	6.1438057070e-01	-7.0211630005e-01
4.3600000000e+00	-6.1749702412e-01	7.0160867687e-01	6.1749702412e-01	-7.0160867687e-01
4.3700000000e+00	-6.2059358241e-01	7.0107844845e-01	6.2059358241e-01	-7.0107844845e-01
4.3800000000e+00	-6.2367025411e-01	7.0052575422e-01	6.2367025411e-01	-7.0052575422e-01
4.3900000000e+00	-6.2672704721e-01	6.9995073162e-01	6.2672704721e-01	-6.9995073162e-01
4.4000000000e+00	-6.2976396920e-01	6.9935351616e-01	6.2976396920e-01	-6.9935351616e-01
4.4100000000e+00	-6.3278102703e-01	6.9873424142e-01	6.3278102703e-01	-6.9873424142e-01
4.4200000000e+00	-6.3577822710e-01	6.9809303910e-01	6.3577822710e-01	-6.9809303910e-01
4.4300000000e+00	-6.3875557532e-01	6.9743003907e-01	6.3875557532e-01	-6.9743003907e-01
4.4400000000e+00	-6.4171307704e-01	6.9674536939e-01	6.4171307704e-01	-6.9674536939e-01
4.4500000000e+00	-6.4465073708e-01	6.9603915635e-01	6.4465073708e-01	-6.9603915635e-01
4.4600000000e+00	-6.4756855974e-01	6.9531152450e-01	6.4756855974e-01	-6.9531152450e-01
4.4700000000e+00	-6.5046654879e-01	6.9456259667e-01	6.5046654879e-01	-6.9456259667e-01
4.4800000000e+00	-6.5334470743e-01	6.9379249402e-01	6.5334470743e-01	-6.9379249402e-01
4.4900000000e+00	-6.5620303836e-01	6.9300133606e-01	6.5620303836e-01	-6.9300133606e-01
4.5000000000e+00	-6.5904154373e-01	6.9218924068e-01	6.5904154373e-01	-6.9218924068e-01
4.5100000000e+00	-6.6186022514e-01	6.9135632419e-01	6.6186022514e-01	-6.9135632419e-01
4.5200000000e+00	-6.6465908368e-01	6.9050270133e-01	6.6465908368e-01	-6.9050270133e-01
4.5300000000e+00	-6.6743811988e-01	6.8962848530e-01	6.6743811988e-01	-6.8962848530e-01
4.5400000000e+00	-6.7019733372e-01	6.8873378780e-01	6.7019733372e-01	-6.8873378780e-01
4.5500000000e+00	-6.7293672465e-01	6.8781871905e-01	6.7293672465e-01	-6.8781871905e-01
4.5600000000e+00	-6.7565629158e-01	6.8688338782e-01	6.7565629158e-01	-6.8688338782e-01
4.5700000000e+00	-6.7835603286e-01	6.8592790145e-01	6.7835603286e-01	-6.8592790145e-01
4.5800000000e+00	-6.8103594632e-01	6.8495236585e-01	6.8103594632e-01	-6.8495236585e-01
4.5900000000e+00	-6.8369602922e-01	6.8395688559e-01	6.8369602922e-01	-6.8395688559e-01
4.6000000000e+00	-6.8633627827e-01	6.8294156385e-01	6.8633627827e-01	-6.8294156385e-01
4.6100000000e+00	-6.8895668965e-01	6.8190650249e-01	6.8895668965e-01	-6.8190650249e-01
4.6200000000e+00	-6.9155725896e-01	6.8085180206e-01	6.9155725896e-01	-6.8085180206e-01
4.6300000000e+00	-6.9413798129e-01	6.7977756181e-01	6.9413798129e-01	-6.7977756181e-01
4.6400000000e+00	-6.9669885113e-01	6.7868387973e-01	6.9669885113e-01	-6.7868387973e-01
4.6500000000e+00	-6.9923986245e-01	6.7757085256e-01	6.9923986245e-01	-6.7757085256e-01
4.6600000000e+00	-7.0176100864e-01	6.7643857582e-01	7.0176100864e-01	-6.7643857582e-01
4.6700000000e+00	-7.0426228255e-01	6.7528714382e-01	7.0426228255e-01	-6.7528714382e-01
4.6800000000e+00	-7.0674367646e-01	6.7411664967e-01	7.0674367646e-01	-6.7411664967e-01
4.6900000000e+00	-7.0920518208e-01	6.7292718534e-01	7.0920518208e-01	-6.7292718534e-01
4.7000000000e+00	-7.1164679058e-01	6.7171884164e-01	7.1164679058e-01	-6.7171884164e-01
4.7100000000e+00	-7.1406849255e-01	6.7049170824e-01	7.1406849255e-01	-6.7049170824e-01
4.7200000000e+00	-7.1647027801e-01	6.6924587371e-01	7.1647027801e-01	-6.6924587371e-01
4.7300000000e+00	-7.1885213642e-01	6.6798142553e-01	7.1885213642e-01	-6.6798142553e-01
4.7400000000e+00	-7.2121405666e-01	6.6669845009e-01	7.2121405666e-01	-6.6669845009e-01
4.7500000000e+00	-7.2355602706e-01	6.6539703275e-01	7.2355602706e-01	-6.6539703275e-01
4.7600000000e+00	-7.2587803535e-01	6.6407725780e-01	7.2587803535e-01	-6.6407725780e-01
4.7700000000e+00	-7.2818006869e-01	6.6273920852e-01	7.2818006869e-01	-6.6273920852e-01
4.7800000000e+00	-7.3046211367e-01	6.6138296718e-01	7.3046211367e-01	-6.6138296718e-01
4.7900000000e+00	-7.3272415630e-01	6.6000861505e-01	7.3272415630e-01	-6.6000861505e-01
4.8000000000e+00	-7.3496618200e-01	6.5861623243e-01	7.3496618200e-01	-6.5861623243e-01
4.8100000000e+00	-7.3718817559e-01	6.5720589865e-01	7.3718817559e-01	-6.5720589865e-01
4.8200000000e+00	-7.3939012133e-01	6.5577769211e-01	7.3939012133e-01	-6.5577769211e-01
4.8300000000e+00	-7.4157200288e-01	6.5433169026e-01	7.4157200288e-01	-6.5433169026e-01
4.8400000000e+00	-7.4373380330e-01	6.5286796964e-01	7.4373380330e-01	-6.5286796964e-01
4.8500000000e+00	-7.4587550506e-01	6.5138660589e-01	7.4587550506e-01	-6.5138660589e-01
4.8600000000e+00	-7.4799709003e-01	6.4988767375e-01	7.4799709003e-01	-6.4988767375e-01
4.8700000000e+00	-7.5009853948e-01	6.4837124710e-01	7.5009853948e-01	-6.4837124710e-01
4.8800000000e+00	-7.5217983407e-01	6.4683739893e-01	7.5217983407e-01	-6.4683739893e-01
4.8900000000e+00	-7.5424095386e-01	6.4528620141e-01	7.5424095386e-01	-6.4528620141e-01
4.9000000000e+00	-7.5628187830e-01	6.4371772586e-01	7.5628187830e-01	-6.4371772586e-01
4.9100000000e+00	-7.5830258622e-01	6.4213204277e-01	7.5830258622e-01	-6.4213204277e-01
4.9200000000e+00	-7.6030305585e-01	6.4052922183e-01	7.6030305585e-01	-6.4052922183e-01
4.9300000000e+00	-7.6228326478e-01	6.3890933192e-01	7.6228326478e-01	-6.3890933192e-01
4.9400000000e+00	-7.6424318998e-01	6.3727244115e-01	7.6424318998e-01	-6.3727244115e-01
4.9500000000e+00	-7.6618280782e-01	6.3561861684e-01	7.6618280782e-01	-6.3561861684e-01
4.9600000000e+00	-7.6810209399e-01	6.3394792554e-01	7.6810209399e-01	-6.3394792554e-01
4.9700000000e+00	-7.7000102360e-01	6.3226043306e-01	7.7000102360e-01	-6.3226043306e-01
4.9800000000e+00	-7.7187957108e-01	6.3055620448e-01	7.7187957108e-01	-6.3055620448e-01
4.9900000000e+00	-7.7373771025e-01	6.2883530412e-01	7.7373771025e-01	-6.2883530412e-01
5.0000000000e+00	-7.7557541426e-01	6.2709779560e-01	7.7557541426e-01	-6.2709779560e-01
5.0100000000e+00	-7.7739265563e-01	6.2534374183e-01	7.7739265563e-01	-6.2534374183e-01
5.0200000000e+00	-7.7918940621e-01	6.2357320501e-01	7.7918940621e-01	-6.2357320501e-01
5.0300000000e+00	-7.8096563720e-01	6.2178624668e-01	7.8096563720e-01	-6.2178624668e-01
5.0400000000e+00	-7.8272131914e-01	6.1998292767e-01	7.8272131914e-01	-6.1998292767e-01
5.0500000000e+00	-7.8445642191e-01	6.1816330816e-01	7.8445642191e-01	-6.1816330816e-01
5.0600000000e+00	-7.8617091469e-01	6.1632744768e-01	7.8617091469e-01	-6.1632744768e-01
5.0700000000e+00	-7.8786476602e-01	6.1447540508e-01	7.8786476602e-01	-6.1447540508e-01
5.0800000000e+00	-7.8953794374e-01	6.1260723862e-01	7.8953794374e-01	-6.1260723862e-01
5.0900000000e+00	-7.9119041501e-01	6.1072300588e-01	7.9119041501e-01	-6.1072300588e-01
