# Two-body Weber reference run
# m1=1.0  m2=1.0  q1=1.0  q2=-1.0  c=4.0
# q0=[-1.0, 0.0, 1.0, 0.0]
# p0=[0.0, -0.25, 0.0, 0.25]
# tspan=(0.0, 27.14080941082802)  (5 Kepler periods, T=5.428162)
# dt=1e-3  stride=10
# total Hamiltonian H = T + U with kinetic T and potential U components
t	H	T	U
3.0600000000e+00	-4.3749999672e-01	5.7300551441e-01	-1.0105055111e+00
3.0700000000e+00	-4.3749999717e-01	5.6082449320e-01	-9.9832449038e-01
3.0800000000e+00	-4.3749999760e-01	5.4906459306e-01	-9.8656459066e-01
3.0900000000e+00	-4.3749999798e-01	5.3770400013e-01	-9.7520399811e-01
3.1000000000e+00	-4.3749999833e-01	5.2672240427e-01	-9.6422240260e-01
3.1100000000e+00	-4.3749999866e-01	5.1610087164e-01	-9.5360087030e-01
3.1200000000e+00	-4.3749999895e-01	5.0582172996e-01	-9.4332172891e-01
3.1300000000e+00	-4.3749999922e-01	4.9586846497e-01	-9.3336846420e-01
3.1400000000e+00	-4.3749999947e-01	4.8622562692e-01	-9.2372562639e-01
3.1500000000e+00	-4.3749999970e-01	4.7687874589e-01	-9.1437874559e-01
3.1600000000e+00	-4.3749999990e-01	4.6781425512e-01	-9.0531425502e-01
3.1700000000e+00	-4.3750000009e-01	4.5901942131e-01	-8.9651942141e-01
3.1800000000e+00	-4.3750000026e-01	4.5048228140e-01	-8.8798228167e-01
3.1900000000e+00	-4.3750000042e-01	4.4219158486e-01	-8.7969158528e-01
3.2000000000e+00	-4.3750000056e-01	4.3413674120e-01	-8.7163674176e-01
3.2100000000e+00	-4.3750000069e-01	4.2630777201e-01	-8.6380777271e-01
3.2200000000e+00	-4.3750000081e-01	4.1869526714e-01	-8.5619526795e-01
3.2300000000e+00	-4.3750000092e-01	4.1129034455e-01	-8.4879034547e-01
3.2400000000e+00	-4.3750000102e-01	4.0408461357e-01	-8.4158461459e-01
3.2500000000e+00	-4.3750000111e-01	3.9707014117e-01	-8.3457014228e-01
3.2600000000e+00	-4.3750000119e-01	3.9023942098e-01	-8.2773942216e-01
3.2700000000e+00	-4.3750000126e-01	3.8358534477e-01	-8.2108534603e-01
3.2800000000e+00	-4.3750000132e-01	3.7710117625e-01	-8.1460117757e-01
3.2900000000e+00	-4.3750000138e-01	3.7078052685e-01	-8.0828052823e-01
3.3000000000e+00	-4.3750000143e-01	3.6461733344e-01	-8.0211733487e-01
3.3100000000e+00	-4.3750000148e-01	3.5860583769e-01	-7.9610583917e-01
3.3200000000e+00	-4.3750000152e-01	3.5274056702e-01	-7.9024056854e-01
3.3300000000e+00	-4.3750000155e-01	3.4701631695e-01	-7.8451631851e-01
3.3400000000e+00	-4.3750000159e-01	3.4142813478e-01	-7.7892813636e-01
3.3500000000e+00	-4.3750000161e-01	3.3597130438e-01	-7.7347130599e-01
3.3600000000e+00	-4.3750000164e-01	3.3064133218e-01	-7.6814133381e-01
3.3700000000e+00	-4.3750000166e-01	3.2543393403e-01	-7.6293393569e-01
3.3800000000e+00	-4.3750000167e-01	3.2034502310e-01	-7.5784502477e-01
3.3900000000e+00	-4.3750000169e-01	3.1537069852e-01	-7.5287070021e-01
3.4000000000e+00	-4.3750000170e-01	3.1050723486e-01	-7.4800723656e-01
3.4100000000e+00	-4.3750000171e-01	3.0575107227e-01	-7.4325107398e-01
3.4200000000e+00	-4.3750000171e-01	3.0109880735e-01	-7.3859880906e-01
3.4300000000e+00	-4.3750000171e-01	2.9654718454e-01	-7.3404718626e-01
3.4400000000e+00	-4.3750000172e-01	2.9209308815e-01	-7.2959308987e-01
3.4500000000e+00	-4.3750000172e-01	2.8773353484e-01	-7.2523353656e-01
3.4600000000e+00	-4.3750000171e-01	2.8346566664e-01	-7.2096566835e-01
3.4700000000e+00	-4.3750000171e-01	2.7928674434e-01	-7.1678674605e-01
3.4800000000e+00	-4.3750000171e-01	2.7519414140e-01	-7.1269414311e-01
3.4900000000e+00	-4.3750000170e-01	2.7118533813e-01	-7.0868533983e-01
3.5000000000e+00	-4.3750000169e-01	2.6725791626e-01	-7.0475791795e-01
3.5100000000e+00	-4.3750000168e-01	2.6340955390e-01	-7.0090955558e-01
3.5200000000e+00	-4.3750000167e-01	2.5963802070e-01	-6.9713802237e-01
3.5300000000e+00	-4.3750000166e-01	2.5594117339e-01	-6.9344117506e-01
3.5400000000e+00	-4.3750000165e-01	2.5231695154e-01	-6.8981695319e-01
3.5500000000e+00	-4.3750000164e-01	2.4876337353e-01	-6.8626337517e-01
3.5600000000e+00	-4.3750000163e-01	2.4527853286e-01	-6.8277853448e-01
3.5700000000e+00	-4.3750000161e-01	2.4186059453e-01	-6.7936059614e-01
3.5800000000e+00	-4.3750000160e-01	2.3850779175e-01	-6.7600779335e-01
3.5900000000e+00	-4.3750000158e-01	2.3521842279e-01	-6.7271842437e-01
3.6000000000e+00	-4.3750000157e-01	2.3199084795e-01	-6.6949084952e-01
3.6100000000e+00	-4.3750000155e-01	2.2882348678e-01	-6.6632348833e-01
3.6200000000e+00	-4.3750000154e-01	2.2571481541e-01	-6.6321481695e-01
3.6300000000e+00	-4.3750000152e-01	2.2266336402e-01	-6.6016336554e-01
3.6400000000e+00	-4.3750000150e-01	2.1966771448e-01	-6.5716771598e-01
3.6500000000e+00	-4.3750000148e-01	2.1672649805e-01	-6.5422649953e-01
3.6600000000e+00	-4.3750000147e-01	2.1383839328e-01	-6.5133839474e-01
3.6700000000e+00	-4.3750000145e-01	2.1100212395e-01	-6.4850212540e-01
3.6800000000e+00	-4.3750000143e-01	2.0821645719e-01	-6.4571645862e-01
3.6900000000e+00	-4.3750000141e-01	2.0548020160e-01	-6.4298020301e-01
3.7000000000e+00	-4.3750000140e-01	2.0279220554e-01	-6.4029220693e-01
3.7100000000e+00	-4.3750000138e-01	2.0015135550e-01	-6.3765135688e-01
3.7200000000e+00	-4.3750000136e-01	1.9755657452e-01	-6.3505657588e-01
3.7300000000e+00	-4.3750000134e-01	1.9500682070e-01	-6.3250682204e-01
3.7400000000e+00	-4.3750000132e-01	1.9250108580e-01	-6.3000108712e-01
3.7500000000e+00	-4.3750000130e-01	1.9003839387e-01	-6.2753839518e-01
3.7600000000e+00	-4.3750000128e-01	1.8761780001e-01	-6.2511780129e-01
3.7700000000e+00	-4.3750000127e-01	1.8523838910e-01	-6.2273839036e-01
3.7800000000e+00	-4.3750000125e-01	1.8289927468e-01	-6.2039927592e-01
3.7900000000e+00	-4.3750000123e-01	1.8059959782e-01	-6.1809959905e-01
3.8000000000e+00	-4.3750000121e-01	1.7833852610e-01	-6.1583852731e-01
3.8100000000e+00	-4.3750000119e-01	1.7611525254e-01	-6.1361525373e-01
3.8200000000e+00	-4.3750000117e-01	1.7392899469e-01	-6.1142899587e-01
3.8300000000e+00	-4.3750000116e-01	1.7177899372e-01	-6.0927899487e-01
3.8400000000e+00	-4.3750000114e-01	1.6966451349e-01	-6.0716451462e-01
3.8500000000e+00	-4.3750000112e-01	1.6758483977e-01	-6.0508484089e-01
3.8600000000e+00	-4.3750000110e-01	1.6553927942e-01	-6.0303928052e-01
3.8700000000e+00	-4.3750000108e-01	1.6352715962e-01	-6.0102716071e-01
3.8800000000e+00	-4.3750000107e-01	1.6154782717e-01	-5.9904782823e-01
3.8900000000e+00	-4.3750000105e-01	1.5960064773e-01	-5.9710064878e-01
3.9000000000e+00	-4.3750000103e-01	1.5768500523e-01	-5.9518500626e-01
3.9100000000e+00	-4.3750000101e-01	1.5580030118e-01	-5.9330030219e-01
3.9200000000e+00	-4.3750000100e-01	1.5394595405e-01	-5.9144595504e-01
3.9300000000e+00	-4.3750000098e-01	1.5212139873e-01	-5.8962139971e-01
3.9400000000e+00	-4.3750000096e-01	1.5032608594e-01	-5.8782608690e-01
3.9500000000e+00	-4.3750000094e-01	1.4855948169e-01	-5.8605948263e-01
3.9600000000e+00	-4.3750000093e-01	1.4682106676e-01	-5.8432106769e-01
3.9700000000e+00	-4.3750000091e-01	1.4511033623e-01	-5.8261033714e-01
3.9800000000e+00	-4.3750000089e-01	1.4342679898e-01	-5.8092679987e-01
3.9900000000e+00	-4.3750000088e-01	1.4176997725e-01	-5.7926997813e-01
4.0000000000e+00	-4.3750000086e-01	1.4013940620e-01	-5.7763940706e-01
4.0100000000e+00	-4.3750000085e-01	1.3853463349e-01	-5.7603463433e-01
4.0200000000e+00	-4.3750000083e-01	1.3695521885e-01	-5.7445521968e-01
4.0300000000e+00	-4.3750000081e-01	1.3540073376e-01	-5.7290073458e-01
4.0400000000e+00	-4.3750000080e-01	1.3387076101e-01	-5.7137076181e-01
4.0500000000e+00	-4.3750000078e-01	1.3236489439e-01	-5.6986489517e-01
4.0600000000e+00	-4.3750000077e-01	1.3088273830e-01	-5.6838273907e-01
4.0700000000e+00	-4.3750000075e-01	1.2942390747e-01	-5.6692390823e-01
4.0800000000e+00	-4.3750000074e-01	1.2798802662e-01	-5.6548802736e-01
4.0900000000e+00	-4.3750000072e-01	1.2657473014e-01	-5.6407473086e-01
4.1000000000e+00	-4.3750000071e-01	1.2518366182e-01	-5.6268366252e-01
4.1100000000e+00	-4.3750000069e-01	1.2381447455e-01	-5.6131447525e-01
4.1200000000e+00	-4.3750000068e-01	1.2246683008e-01	-5.5996683076e-01
4.1300000000e+00	-4.3750000067e-01	1.2114039870e-01	-5.5864039936e-01
4.1400000000e+00	-4.3750000065e-01	1.1983485904e-01	-5.5733485969e-01
4.1500000000e+00	-4.3750000064e-01	1.1854989780e-01	-5.5604989844e-01
4.1600000000e+00	-4.3750000062e-01	1.1728520954e-01	-5.5478521017e-01
4.1700000000e+00	-4.3750000061e-01	1.1604049643e-01	-5.5354049704e-01
4.1800000000e+00	-4.3750000060e-01	1.1481546802e-01	-5.5231546861e-01
4.1900000000e+00	-4.3750000058e-01	1.1360984107e-01	-5.5110984165e-01
4.2000000000e+00	-4.3750000057e-01	1.1242333933e-01	-5.4992333991e-01
4.2100000000e+00	-4.3750000056e-01	1.1125569335e-01	-5.4875569390e-01
4.2200000000e+00	-4.3750000055e-01	1.1010664025e-01	-5.4760664079e-01
4.2300000000e+00	-4.3750000053e-01	1.0897592360e-01	-5.4647592414e-01
4.2400000000e+00	-4.3750000052e-01	1.0786329323e-01	-5.4536329375e-01
4.2500000000e+00	-4.3750000051e-01	1.0676850502e-01	-5.4426850553e-01
4.2600000000e+00	-4.3750000050e-01	1.0569132077e-01	-5.4319132127e-01
4.2700000000e+00	-4.3750000049e-01	1.0463150806e-01	-5.4213150855e-01
4.2800000000e+00	-4.3750000047e-01	1.0358884005e-01	-5.4108884052e-01
4.2900000000e+00	-4.3750000046e-01	1.0256309537e-01	-5.4006309583e-01
4.3000000000e+00	-4.3750000045e-01	1.0155405796e-01	-5.3905405841e-01
4.3100000000e+00	-4.3750000044e-01	1.0056151694e-01	-5.3806151738e-01
4.3200000000e+00	-4.3750000043e-01	9.9585266482e-02	-5.3708526691e-01
4.3300000000e+00	-4.3750000042e-01	9.8625105671e-02	-5.3612510609e-01
4.3400000000e+00	-4.3750000041e-01	9.7680838384e-02	-5.3518083879e-01
4.3500000000e+00	-4.3750000040e-01	9.6752273175e-02	-5.3425227357e-01
4.3600000000e+00	-4.3750000039e-01	9.5839223154e-02	-5.3333922354e-01
4.3700000000e+00	-4.3750000038e-01	9.4941505877e-02	-5.3244150625e-01
4.3800000000e+00	-4.3750000037e-01	9.4058943238e-02	-5.3155894361e-01
4.3900000000e+00	-4.3750000036e-01	9.3191361364e-02	-5.3069136172e-01
4.4000000000e+00	-4.3750000035e-01	9.2338590513e-02	-5.2983859086e-01
4.4100000000e+00	-4.3750000034e-01	9.1500464976e-02	-5.2900046531e-01
4.4200000000e+00	-4.3750000033e-01	9.0676822983e-02	-5.2817682331e-01
4.4300000000e+00	-4.3750000032e-01	8.9867506611e-02	-5.2736750693e-01
4.4400000000e+00	-4.3750000031e-01	8.9072361692e-02	-5.2657236200e-01
4.4500000000e+00	-4.3750000030e-01	8.8291237733e-02	-5.2579123803e-01
4.4600000000e+00	-4.3750000029e-01	8.7523987828e-02	-5.2502398812e-01
4.4700000000e+00	-4.3750000028e-01	8.6770468578e-02	-5.2427046886e-01
4.4800000000e+00	-4.3750000028e-01	8.6030540016e-02	-5.2353054029e-01
4.4900000000e+00	-4.3750000027e-01	8.5304065526e-02	-5.2280406579e-01
4.5000000000e+00	-4.3750000026e-01	8.4590911777e-02	-5.2209091204e-01
4.5100000000e+00	-4.3750000025e-01	8.3890948645e-02	-5.2139094890e-01
4.5200000000e+00	-4.3750000024e-01	8.3204049150e-02	-5.2070404939e-01
4.5300000000e+00	-4.3750000024e-01	8.2530089386e-02	-5.2003008962e-01
4.5400000000e+00	-4.3750000023e-01	8.1868948459e-02	-5.1936894869e-01
4.5500000000e+00	-4.3750000022e-01	8.1220508425e-02	-5.1872050864e-01
4.5600000000e+00	-4.3750000021e-01	8.0584654226e-02	-5.1808465444e-01
4.5700000000e+00	-4.3750000021e-01	7.9961273636e-02	-5.1746127384e-01
4.5800000000e+00	-4.3750000020e-01	7.9350257203e-02	-5.1685025740e-01
4.5900000000e+00	-4.3750000019e-01	7.8751498193e-02	-5.1625149838e-01
4.6000000000e+00	-4.3750000018e-01	7.8164892538e-02	-5.1566489272e-01
4.6100000000e+00	-4.3750000018e-01	7.7590338785e-02	-5.1509033896e-01
4.6200000000e+00	-4.3750000017e-01	7.7027738047e-02	-5.1452773822e-01
4.6300000000e+00	-4.3750000016e-01	7.6476993952e-02	-5.1397699412e-01
4.6400000000e+00	-4.3750000016e-01	7.5938012600e-02	-5.1343801276e-01
4.6500000000e+00	-4.3750000015e-01	7.5410702515e-02	-5.1291070267e-01
4.6600000000e+00	-4.3750000015e-01	7.4894974602e-02	-5.1239497475e-01
4.6700000000e+00	-4.3750000014e-01	7.4390742107e-02	-5.1189074225e-01
4.6800000000e+00	-4.3750000013e-01	7.3897920574e-02	-5.1139792071e-01
4.6900000000e+00	-4.3750000013e-01	7.3416427804e-02	-5.1091642793e-01
4.7000000000e+00	-4.3750000012e-01	7.2946183819e-02	-5.1044618394e-01
4.7100000000e+00	-4.3750000012e-01	7.2487110827e-02	-5.0998711095e-01
4.7200000000e+00	-4.3750000011e-01	7.2039133181e-02	-5.0953913329e-01
4.7300000000e+00	-4.3750000011e-01	7.1602177348e-02	-5.0910217746e-01
4.7400000000e+00	-4.3750000010e-01	7.1176171873e-02	-5.0867617198e-01
4.7500000000e+00	-4.3750000010e-01	7.0761047350e-02	-5.0826104745e-01
4.7600000000e+00	-4.3750000009e-01	7.0356736387e-02	-5.0785673648e-01
4.7700000000e+00	-4.3750000009e-01	6.9963173580e-02	-5.0746317367e-01
4.7800000000e+00	-4.3750000008e-01	6.9580295480e-02	-5.0708029556e-01
4.7900000000e+00	-4.3750000008e-01	6.9208040565e-02	-5.0670804064e-01
4.8000000000e+00	-4.3750000008e-01	6.8846349215e-02	-5.0634634929e-01
4.8100000000e+00	-4.3750000007e-01	6.8495163687e-02	-5.0599516376e-01
4.8200000000e+00	-4.3750000007e-01	6.8154428083e-02	-5.0565442815e-01
4.8300000000e+00	-4.3750000006e-01	6.7824088335e-02	-5.0532408840e-01
4.8400000000e+00	-4.3750000006e-01	6.7504092173e-02	-5.0500409223e-01
4.8500000000e+00	-4.3750000006e-01	6.7194389107e-02	-5.0469438916e-01
4.8600000000e+00	-4.3750000005e-01	6.6894930406e-02	-5.0439493046e-01
4.8700000000e+00	-4.3750000005e-01	6.6605669073e-02	-5.0410566912e-01
4.8800000000e+00	-4.3750000005e-01	6.6326559830e-02	-5.0382655987e-01
4.8900000000e+00	-4.3750000004e-01	6.6057559092e-02	-5.0355755913e-01
4.9000000000e+00	-4.3750000004e-01	6.5798624958e-02	-5.0329862500e-01
4.9100000000e+00	-4.3750000004e-01	6.5549717182e-02	-5.0304971722e-01
4.9200000000e+00	-4.3750000003e-01	6.5310797168e-02	-5.0281079720e-01
4.9300000000e+00	-4.3750000003e-01	6.5081827942e-02	-5.0258182797e-01
4.9400000000e+00	-4.3750000003e-01	6.4862774147e-02	-5.0236277417e-01
4.9500000000e+00	-4.3750000003e-01	6.4653602019e-02	-5.0215360204e-01
4.9600000000e+00	-4.3750000002e-01	6.4454279382e-02	-5.0195427941e-01
4.9700000000e+00	-4.3750000002e-01	6.4264775626e-02	-5.0176477565e-01
4.9800000000e+00	-4.3750000002e-01	6.4085061701e-02	-5.0158506172e-01
4.9900000000e+00	-4.3750000002e-01	6.3915110102e-02	-5.0141511012e-01
5.0000000000e+00	-4.3750000001e-01	6.3754894856e-02	-5.0125489487e-01
5.0100000000e+00	-4.3750000001e-01	6.3604391516e-02	-5.0110439153e-01
5.0200000000e+00	-4.3750000001e-01	6.3463577147e-02	-5.0096357716e-01
5.0300000000e+00	-4.3750000001e-01	6.3332430319e-02	-5.0083243033e-01
5.0400000000e+00	-4.3750000001e-01	6.3210931095e-02	-5.0071093110e-01
5.0500000000e+00	-4.3750000001e-01	6.3099061027e-02	-5.0059906103e-01
5.0600000000e+00	-4.3750000001e-01	6.2996803147e-02	-5.0049680315e-01
5.0700000000e+00	-4.3750000000e-01	6.2904141957e-02	-5.0040414196e-01
5.0800000000e+00	-4.3750000000e-01	6.2821063429e-02	-5.0032106343e-01
5.0900000000e+00	-4.3750000000e-01	6.2747554993e-02	-5.0024755500e-01
5.1000000000e+00	-4.3750000000e-01	6.2683605534e-02	-5.0018360554e-01
5.1100000000e+00	-4.3750000000e-01	6.2629205391e-02	-5.0012920539e-01
5.1200000000e+00	-4.3750000000e-01	6.2584346348e-02	-5.0008434635e-01
5.1300000000e+00	-4.3750000000e-01	6.2549021633e-02	-5.0004902163e-01
5.1400000000e+00	-4.3750000000e-01	6.2523225916e-02	-5.0002322592e-01
5.1500000000e+00	-4.3750000000e-01	6.2506955306e-02	-5.0000695531e-01
5.1600000000e+00	-4.3750000000e-01	6.2500207348e-02	-5.0000020735e-01
5.1700000000e+00	-4.3750000000e-01	6.2502981025e-02	-5.0000298102e-01
5.1800000000e+00	-4.3750000000e-01	6.2515276754e-02	-5.0001527675e-01
5.1900000000e+00	-4.3750000000e-01	6.2537096391e-02	-5.0003709639e-01
5.2000000000e+00	-4.3750000000e-01	6.2568443227e-02	-5.0006844323e-01
5.2100000000e+00	-4.3750000000e-01	6.2609321991e-02	-5.0010932199e-01
5.2200000000e+00	-4.3750000000e-01	6.2659738853e-02	-5.0015973886e-01
5.2300000000e+00	-4.3750000000e-01	6.2719701426e-02	-5.0021970143e-01
5.2400000000e+00	-4.3750000000e-01	6.2789218768e-02	-5.0028921877e-01
5.2500000000e+00	-4.3750000000e-01	6.2868301386e-02	-5.0036830139e-01
5.2600000000e+00	-4.3750000001e-01	6.2956961242e-02	-5.0045696125e-01
5.2700000000e+00	-4.3750000001e-01	6.3055211754e-02	-5.0055521176e-01
5.2800000000e+00	-4.3750000001e-01	6.3163067807e-02	-5.0066306782e-01
5.2900000000e+00	-4.3750000001e-01	6.3280545755e-02	-5.0078054576e-01
5.3000000000e+00	-4.3750000001e-01	6.3407663426e-02	-5.0090766344e-01
5.3100000000e+00	-4.3750000001e-01	6.3544440135e-02	-5.0104444015e-01
5.3200000000e+00	-4.3750000001e-01	6.3690896689e-02	-5.0119089670e-01
5.3300000000e+00	-4.3750000002e-01	6.3847055391e-02	-5.0134705541e-01
5.3400000000e+00	-4.3750000002e-01	6.4012940059e-02	-5.0151294008e-01
5.3500000000e+00	-4.3750000002e-01	6.4188576026e-02	-5.0168857605e-01
5.3600000000e+00	-4.3750000002e-01	6.4373990156e-02	-5.0187399018e-01
5.3700000000e+00	-4.3750000002e-01	6.4569210853e-02	-5.0206921088e-01
5.3800000000e+00	-4.3750000003e-01	6.4774268074e-02	-5.0227426810e-01
5.3900000000e+00	-4.3750000003e-01	6.4989193341e-02	-5.0248919337e-01
5.4000000000e+00	-4.3750000003e-01	6.5214019753e-02	-5.0271401979e-01
5.4100000000e+00	-4.3750000003e-01	6.5448782000e-02	-5.0294878204e-01
5.4200000000e+00	-4.3750000004e-01	6.5693516379e-02	-5.0319351642e-01
5.4300000000e+00	-4.3750000004e-01	6.5948260808e-02	-5.0344826085e-01
5.4400000000e+00	-4.3750000004e-01	6.6213054842e-02	-5.0371305489e-01
5.4500000000e+00	-4.3750000005e-01	6.6487939688e-02	-5.0398793974e-01
5.4600000000e+00	-4.3750000005e-01	6.6772958228e-02	-5.0427295828e-01
5.4700000000e+00	-4.3750000005e-01	6.7068155029e-02	-5.0456815508e-01
5.4800000000e+00	-4.3750000006e-01	6.7373576369e-02	-5.0487357643e-01
5.4900000000e+00	-4.3750000006e-01	6.7689270252e-02	-5.0518927031e-01
5.5000000000e+00	-4.3750000007e-01	6.8015286433e-02	-5.0551528650e-01
5.5100000000e+00	-4.3750000007e-01	6.8351676435e-02	-5.0585167650e-01
5.5200000000e+00	-4.3750000007e-01	6.8698493573e-02	-5.0619849365e-01
5.5300000000e+00	-4.3750000008e-01	6.9055792977e-02	-5.0655579306e-01
5.5400000000e+00	-4.3750000008e-01	6.9423631619e-02	-5.0692363170e-01
5.5500000000e+00	-4.3750000009e-01	6.9802068333e-02	-5.0730206842e-01
5.5600000000e+00	-4.3750000009e-01	7.0191163841e-02	-5.0769116393e-01
5.5700000000e+00	-4.3750000010e-01	7.0590980786e-02	-5.0809098088e-01
5.5800000000e+00	-4.3750000010e-01	7.1001583752e-02	-5.0850158385e-01
5.5900000000e+00	-4.3750000011e-01	7.1423039298e-02	-5.0892303940e-01
5.6000000000e+00	-4.3750000011e-01	7.1855415986e-02	-5.0935541610e-01
5.6100000000e+00	-4.3750000012e-01	7.2298784411e-02	-5.0979878453e-01
5.6200000000e+00	-4.3750000012e-01	7.2753217235e-02	-5.1025321736e-01
5.6300000000e+00	-4.3750000013e-01	7.3218789218e-02	-5.1071878934e-01
5.6400000000e+00	-4.3750000013e-01	7.3695577254e-02	-5.1119557739e-01
5.6500000000e+00	-4.3750000014e-01	7.4183660403e-02	-5.1168366054e-01
5.6600000000e+00	-4.3750000014e-01	7.4683119932e-02	-5.1218312008e-01
5.6700000000e+00	-4.3750000015e-01	7.5194039351e-02	-5.1269403950e-01
5.6800000000e+00	-4.3750000016e-01	7.5716504449e-02	-5.1321650461e-01
5.6900000000e+00	-4.3750000016e-01	7.6250603341e-02	-5.1375060350e-01
5.7000000000e+00	-4.3750000017e-01	7.6796426501e-02	-5.1429642667e-01
5.7100000000e+00	-4.3750000017e-01	7.7354066814e-02	-5.1485406699e-01
5.7200000000e+00	-4.3750000018e-01	7.7923619613e-02	-5.1542361979e-01
5.7300000000e+00	-4.3750000019e-01	7.8505182731e-02	-5.1600518292e-01
5.7400000000e+00	-4.3750000020e-01	7.9098856544e-02	-5.1659885674e-01
5.7500000000e+00	-4.3750000020e-01	7.9704744022e-02	-5.1720474422e-01
5.7600000000e+00	-4.3750000021e-01	8.0322950779e-02	-5.1782295099e-01
5.7700000000e+00	-4.3750000022e-01	8.0953585127e-02	-5.1845358534e-01
5.7800000000e+00	-4.3750000022e-01	8.1596758127e-02	-5.1909675835e-01
5.7900000000e+00	-4.3750000023e-01	8.2252583648e-02	-5.1975258388e-01
5.8000000000e+00	-4.3750000024e-01	8.2921178422e-02	-5.2042117866e-01
5.8100000000e+00	-4.3750000025e-01	8.3602662105e-02	-5.2110266235e-01
5.8200000000e+00	-4.3750000026e-01	8.4297157337e-02	-5.2179715759e-01
5.8300000000e+00	-4.3750000026e-01	8.5004789809e-02	-5.2250479007e-01
5.8400000000e+00	-4.3750000027e-01	8.5725688322e-02	-5.2322568859e-01
5.8500000000e+00	-4.3750000028e-01	8.6459984861e-02	-5.2395998514e-01
5.8600000000e+00	-4.3750000029e-01	8.7207814663e-02	-5.2470781495e-01
5.8700000000e+00	-4.3750000030e-01	8.7969316286e-02	-5.2546931658e-01
5.8800000000e+00	-4.3750000031e-01	8.8744631687e-02	-5.2624463199e-01
5.8900000000e+00	-4.3750000032e-01	8.9533906299e-02	-5.2703390662e-01
5.9000000000e+00	-4.3750000033e-01	9.0337289109e-02	-5.2783728943e-01
5.9100000000e+00	-4.3750000033e-01	9.1154932740e-02	-5.2865493307e-01
5.9200000000e+00	-4.3750000034e-01	9.1986993537e-02	-5.2948699388e-01
5.9300000000e+00	-4.3750000035e-01	9.2833631652e-02	-5.3033363201e-01
5.9400000000e+00	-4.3750000036e-01	9.3695011141e-02	-5.3119501150e-01
5.9500000000e+00	-4.3750000037e-01	9.4571300049e-02	-5.3207130042e-01
5.9600000000e+00	-4.3750000038e-01	9.5462670514e-02	-5.3296267090e-01
5.9700000000e+00	-4.3750000039e-01	9.6369298861e-02	-5.3386929925e-01
5.9800000000e+00	-4.3750000040e-01	9.7291365712e-02	-5.3479136612e-01
5.9900000000e+00	-4.3750000041e-01	9.8229056087e-02	-5.3572905650e-01
6.0000000000e+00	-4.3750000043e-01	9.9182559516e-02	-5.3668255994e-01
6.0100000000e+00	-4.3750000044e-01	1.0015207016e-01	-5.3765207059e-01
6.0200000000e+00	-4.3750000045e-01	1.0113778691e-01	-5.3863778735e-01
6.0300000000e+00	-4.3750000046e-01	1.0213991353e-01	-5.3963991399e-01
6.0400000000e+00	-4.3750000047e-01	1.0315865879e-01	-5.4065865926e-01
6.0500000000e+00	-4.3750000048e-01	1.0419423656e-01	-5.4169423704e-01
6.0600000000e+00	-4.3750000049e-01	1.0524686597e-01	-5.4274686646e-01
6.0700000000e+00	-4.3750000050e-01	1.0631677156e-01	-5.4381677207e-01
6.0800000000e+00	-4.3750000052e-01	1.0740418342e-01	-5.4490418394e-01
6.0900000000e+00	-4.3750000053e-01	1.0850933731e-01	-5.4600933784e-01
6.1000000000e+00	-4.3750000054e-01	1.0963247485e-01	-5.4713247539e-01
6.1100000000e+00	-4.3750000055e-01	1.1077384366e-01	-5.4827384422e-01
6.1200000000e+00	-4.3750000057e-01	1.1193369757e-01	-5.4943369814e-01
6.1300000000e+00	-4.3750000058e-01	1.1311229671e-01	-5.5061229729e-01
6.1400000000e+00	-4.3750000059e-01	1.1430990778e-01	-5.5180990838e-01
6.1500000000e+00	-4.3750000061e-01	1.1552680417e-01	-5.5302680478e-01
6.1600000000e+00	-4.3750000062e-01	1.1676326619e-01	-5.5426326681e-01
6.1700000000e+00	-4.3750000063e-01	1.1801958123e-01	-5.5551958186e-01
6.1800000000e+00	-4.3750000065e-01	1.1929604402e-01	-5.5679604466e-01
6.1900000000e+00	-4.3750000066e-01	1.2059295680e-01	-5.5809295746e-01
6.2000000000e+00	-4.3750000067e-01	1.2191062957e-01	-5.5941063024e-01
6.2100000000e+00	-4.3750000069e-01	1.2324938029e-01	-5.6074938098e-01
6.2200000000e+00	-4.3750000070e-01	1.2460953517e-01	-5.6210953587e-01
6.2300000000e+00	-4.3750000072e-01	1.2599142886e-01	-5.6349142957e-01
6.2400000000e+00	-4.3750000073e-01	1.2739540473e-01	-5.6489540546e-01
6.2500000000e+00	-4.3750000075e-01	1.2882181518e-01	-5.6632181592e-01
6.2600000000e+00	-4.3750000076e-01	1.3027102184e-01	-5.6777102260e-01
6.2700000000e+00	-4.3750000078e-01	1.3174339592e-01	-5.6924339669e-01
6.2800000000e+00	-4.3750000079e-01	1.3323931849e-01	-5.7073931928e-01
6.2900000000e+00	-4.3750000081e-01	1.3475918080e-01	-5.7225918161e-01
6.3000000000e+00	-4.3750000082e-01	1.3630338458e-01	-5.7380338540e-01
6.3100000000e+00	-4.3750000084e-01	1.3787234241e-01	-5.7537234325e-01
6.3200000000e+00	-4.3750000085e-01	1.3946647806e-01	-5.7696647891e-01
6.3300000000e+00	-4.3750000087e-01	1.4108622683e-01	-5.7858622770e-01
