# Two-body Weber reference run
# m1=1.0  m2=1.0  q1=1.0  q2=-1.0  c=4.0
# q0=[-1.0, 0.0, 1.0, 0.0]
# p0=[0.0, -0.25, 0.0, 0.25]
# tspan=(0.0, 27.14080941082802)  (5 Kepler periods, T=5.428162)
# dt=1e-3  stride=10
# local error |E_t - E_{t-1}| and global error percent |(E_t - E_0)/E_0| * 100
t	local_err	global_err_percent
1.8020000000e+01	2.3185561897e-06	2.0006964402e-03
1.8030000000e+01	2.7019084188e-06	2.6182755074e-03
1.8040000000e+01	2.8162022327e-06	3.2619788748e-03
1.8050000000e+01	2.4784395594e-06	3.8284793456e-03
1.8060000000e+01	1.6062542185e-06	4.1956231669e-03
1.8070000000e+01	3.2257642379e-07	4.2693549209e-03
1.8080000000e+01	1.0497424818e-06	4.0294137822e-03
1.8090000000e+01	2.1409254498e-06	3.5400593937e-03
1.8100000000e+01	2.7254909041e-06	2.9170900442e-03
1.8110000000e+01	2.7999263170e-06	2.2771068860e-03
1.8120000000e+01	2.5163828972e-06	1.7019336524e-03
1.8130000000e+01	2.0639931635e-06	1.2301637865e-03
1.8140000000e+01	1.5881493471e-06	8.6715822139e-04
1.8150000000e+01	1.1688981139e-06	5.9998150966e-04
1.8160000000e+01	8.3458455036e-07	4.0921932672e-04
1.8170000000e+01	5.8391646096e-07	2.7575270707e-04
1.8180000000e+01	4.0315971339e-07	1.8360191544e-04
1.8190000000e+01	2.7598623942e-07	1.2051934643e-04
1.8200000000e+01	1.8785186251e-07	7.7581777853e-05
1.8210000000e+01	1.2730362653e-07	4.8483806075e-05
1.8220000000e+01	8.5896223911e-08	2.8850383466e-05
1.8230000000e+01	5.7633605888e-08	1.5676987835e-05
1.8240000000e+01	3.8352024445e-08	6.9108108188e-06
1.8250000000e+01	2.5196147391e-08	1.1516914153e-06
1.8260000000e+01	1.6220337296e-08	2.5558142523e-06
1.8270000000e+01	1.0101900871e-08	4.8648201658e-06
1.8280000000e+01	5.9413303166e-09	6.2228385238e-06
1.8290000000e+01	3.1256659483e-09	6.9372764549e-06
1.8300000000e+01	1.2359215873e-09	7.2197728177e-06
1.8310000000e+01	1.5361711903e-11	7.2162615693e-06
1.8320000000e+01	8.2613738073e-10	7.0274301679e-06
1.8330000000e+01	1.3332737137e-09	6.7226818905e-06
1.8340000000e+01	1.6316881180e-09	6.3497246064e-06
1.8350000000e+01	1.7874148828e-09	5.9411726332e-06
1.8360000000e+01	1.8464869633e-09	5.5191184702e-06
1.8370000000e+01	1.8410420966e-09	5.0983088481e-06
1.8380000000e+01	1.7935016805e-09	4.6883656069e-06
1.8390000000e+01	1.7194938806e-09	4.2953384341e-06
1.8400000000e+01	1.6298616901e-09	3.9227986193e-06
1.8410000000e+01	1.5320897884e-09	3.5726066676e-06
1.8420000000e+01	1.4312823149e-09	3.2454564242e-06
1.8430000000e+01	1.3308736335e-09	2.9412567366e-06
1.8440000000e+01	1.2331176080e-09	2.6594012833e-06
1.8450000000e+01	1.1394380994e-09	2.3989582892e-06
1.8460000000e+01	1.0506731041e-09	2.1588044368e-06
1.8470000000e+01	9.6726437970e-10	1.9377154357e-06
1.8480000000e+01	8.8937279763e-10	1.7344302248e-06
1.8490000000e+01	8.1697282273e-10	1.5476935796e-06
1.8500000000e+01	7.4991435284e-10	1.3762845847e-06
1.8510000000e+01	6.8796568442e-10	1.2190352854e-06
1.8520000000e+01	6.3085692226e-10	1.0748394175e-06
1.8530000000e+01	5.7828886124e-10	9.4265910633e-07
1.8540000000e+01	5.2995274835e-10	8.2152704956e-07
1.8550000000e+01	4.8554282817e-10	7.1054583170e-07
1.8560000000e+01	4.4476233807e-10	6.0888586871e-07
1.8570000000e+01	4.0732839324e-10	5.1578223597e-07
1.8580000000e+01	3.7297220867e-10	4.3053144542e-07
1.8590000000e+01	3.4144220784e-10	3.5248751219e-07
1.8600000000e+01	3.1250479982e-10	2.8105784367e-07
1.8610000000e+01	2.8593971635e-10	2.1570019421e-07
1.8620000000e+01	2.6155344557e-10	1.5591654951e-07
1.8630000000e+01	2.3915819325e-10	1.0125181963e-07
1.8640000000e+01	2.1858431731e-10	5.1289689955e-08
1.8650000000e+01	1.9968149356e-10	5.6482057127e-09
1.8660000000e+01	1.8230461585e-10	3.6021420767e-08
1.8670000000e+01	1.6632606403e-10	7.4038806831e-08
1.8680000000e+01	1.5163004186e-10	1.0869710211e-07
1.8690000000e+01	1.3810397270e-10	1.4026372444e-07
1.8700000000e+01	1.2565626317e-10	1.6898515603e-07
1.8710000000e+01	1.1419321044e-10	1.9508646127e-07
1.8720000000e+01	1.0363132574e-10	2.1877362144e-07
1.8730000000e+01	9.3901164622e-11	2.4023674478e-07
1.8740000000e+01	8.4932894051e-11	2.5964997771e-07
1.8750000000e+01	7.6662731718e-11	2.7717288782e-07
1.8760000000e+01	6.9035499539e-11	2.9295243057e-07
1.8770000000e+01	6.1999239076e-11	3.0712368521e-07
1.8780000000e+01	5.5505655627e-11	3.1981069221e-07
1.8790000000e+01	4.9513004807e-11	3.3112795046e-07
1.8800000000e+01	4.3979486719e-11	3.4118040456e-07
1.8810000000e+01	3.8871406094e-11	3.5006529738e-07
1.8820000000e+01	3.4153735395e-11	3.5787186548e-07
1.8830000000e+01	2.9796443091e-11	3.6468248104e-07
1.8840000000e+01	2.5774382628e-11	3.7057376850e-07
1.8850000000e+01	2.2058910254e-11	3.7561580513e-07
1.8860000000e+01	1.8626100662e-11	3.7987319956e-07
1.8870000000e+01	1.5454970637e-11	3.8340576428e-07
1.8880000000e+01	1.2527479054e-11	3.8626918806e-07
1.8890000000e+01	9.8234198553e-12	3.8851454117e-07
1.8900000000e+01	7.3281380963e-12	3.9018954417e-07
1.8910000000e+01	5.0245363425e-12	3.9133800962e-07
1.8920000000e+01	2.8980151612e-12	3.9200041308e-07
1.8930000000e+01	9.3708374393e-13	3.9221460365e-07
1.8940000000e+01	8.7169160778e-13	3.9201535986e-07
1.8950000000e+01	2.5389135239e-12	3.9143503676e-07
1.8960000000e+01	4.0732417439e-12	3.9050401008e-07
1.8970000000e+01	5.4881654776e-12	3.8924957226e-07
1.8980000000e+01	6.7874594833e-12	3.8769815295e-07
1.8990000000e+01	7.9825035471e-12	3.8587358071e-07
1.9000000000e+01	9.0804030961e-12	3.8379806000e-07
1.9010000000e+01	1.0088041513e-11	3.8149222194e-07
1.9020000000e+01	1.1010914402e-11	3.7897544150e-07
1.9030000000e+01	1.1855516568e-11	3.7626560915e-07
1.9040000000e+01	1.2627066059e-11	3.7337942262e-07
1.9050000000e+01	1.3330725412e-11	3.7033239967e-07
1.9060000000e+01	1.3971934720e-11	3.6713881459e-07
1.9070000000e+01	1.4555023853e-11	3.6381195199e-07
1.9080000000e+01	1.5083545524e-11	3.6036428444e-07
1.9090000000e+01	1.5561052447e-11	3.5680747246e-07
1.9100000000e+01	1.5990264668e-11	3.5315255482e-07
1.9110000000e+01	1.6378121082e-11	3.4940898429e-07
1.9120000000e+01	1.6723677998e-11	3.4558642931e-07
1.9130000000e+01	1.7031209776e-11	3.4169358137e-07
1.9140000000e+01	1.7302825839e-11	3.3773864975e-07
1.9150000000e+01	1.7541745834e-11	3.3372910784e-07
1.9160000000e+01	1.7750467762e-11	3.2967185807e-07
1.9170000000e+01	1.7930601448e-11	3.2557343488e-07
1.9180000000e+01	1.8083867737e-11	3.2143997940e-07
1.9190000000e+01	1.8212320541e-11	3.1727716327e-07
1.9200000000e+01	1.8317958261e-11	3.1309020138e-07
1.9210000000e+01	1.8402390722e-11	3.0888394065e-07
1.9220000000e+01	1.8466284057e-11	3.0466307572e-07
1.9230000000e+01	1.8512025246e-11	3.0043175566e-07
1.9240000000e+01	1.8540058377e-11	2.9619402803e-07
1.9250000000e+01	1.8552714920e-11	2.9195340748e-07
1.9260000000e+01	1.8550272429e-11	2.8771334521e-07
1.9270000000e+01	1.8533619084e-11	2.8347708942e-07
1.9280000000e+01	1.8504420218e-11	2.7924750766e-07
1.9290000000e+01	1.8463675033e-11	2.7502723908e-07
1.9300000000e+01	1.8411439040e-11	2.7081891015e-07
1.9310000000e+01	1.8348766950e-11	2.6662490628e-07
1.9320000000e+01	1.8276768987e-11	2.6244735908e-07
1.9330000000e+01	1.8195667195e-11	2.5828834944e-07
1.9340000000e+01	1.8107237931e-11	2.5414955220e-07
1.9350000000e+01	1.8010815062e-11	2.5003279447e-07
1.9360000000e+01	1.7906842675e-11	2.4593980186e-07
1.9370000000e+01	1.7796542018e-11	2.4187202082e-07
1.9380000000e+01	1.7681023312e-11	2.3783064407e-07
1.9390000000e+01	1.7559953491e-11	2.3381694041e-07
1.9400000000e+01	1.7433998689e-11	2.2983202643e-07
1.9410000000e+01	1.7302936861e-11	2.2587706943e-07
1.9420000000e+01	1.7168211297e-11	2.2195290685e-07
1.9430000000e+01	1.7029322397e-11	2.1806049030e-07
1.9440000000e+01	1.6886991805e-11	2.1420060646e-07
1.9450000000e+01	1.6741663611e-11	2.1037394049e-07
1.9460000000e+01	1.6593226793e-11	2.0658120294e-07
1.9470000000e+01	1.6442125439e-11	2.0282300284e-07
1.9480000000e+01	1.6288692617e-11	1.9909987310e-07
1.9490000000e+01	1.6133427927e-11	1.9541223243e-07
1.9500000000e+01	1.5975720746e-11	1.9176063911e-07
1.9510000000e+01	1.5816903343e-11	1.8814534692e-07
1.9520000000e+01	1.5656032026e-11	1.8456682532e-07
1.9530000000e+01	1.5494383554e-11	1.8102525193e-07
1.9540000000e+01	1.5331291792e-11	1.7752095666e-07
1.9550000000e+01	1.5167034295e-11	1.7405420597e-07
1.9560000000e+01	1.5002221687e-11	1.7062512673e-07
1.9570000000e+01	1.4836742945e-11	1.6723387120e-07
1.9580000000e+01	1.4670598070e-11	1.6388059164e-07
1.9590000000e+01	1.4504064616e-11	1.6056537687e-07
1.9600000000e+01	1.4337142584e-11	1.5728831571e-07
1.9610000000e+01	1.4169831974e-11	1.5404949697e-07
1.9620000000e+01	1.4002632387e-11	1.5084889528e-07
1.9630000000e+01	1.3835321777e-11	1.4768653602e-07
1.9640000000e+01	1.3668066678e-11	1.4456240649e-07
1.9650000000e+01	1.3500867091e-11	1.4147649401e-07
1.9660000000e+01	1.3334056082e-11	1.3842870976e-07
1.9670000000e+01	1.3166967516e-11	1.3541911719e-07
1.9680000000e+01	1.3000711618e-11	1.3244752596e-07
1.9690000000e+01	1.2834733276e-11	1.2951387264e-07
1.9700000000e+01	1.2669088001e-11	1.2661808110e-07
1.9710000000e+01	1.2503942326e-11	1.2376003714e-07
1.9720000000e+01	1.2339240740e-11	1.2093963926e-07
1.9730000000e+01	1.2175205288e-11	1.1815673519e-07
1.9740000000e+01	1.2011835970e-11	1.1541117268e-07
1.9750000000e+01	1.1848633186e-11	1.1270291367e-07
1.9760000000e+01	1.1686873691e-11	1.1003162825e-07
1.9770000000e+01	1.1525169707e-11	1.0739730375e-07
1.9780000000e+01	1.1364520436e-11	1.0479969908e-07
1.9790000000e+01	1.1204426276e-11	1.0223868736e-07
1.9800000000e+01	1.1045109272e-11	9.9714090952e-08
1.9810000000e+01	1.0886624935e-11	9.7225719539e-08
1.9820000000e+01	1.0729084288e-11	9.4773357416e-08
1.9830000000e+01	1.0572320797e-11	9.2356826948e-08
1.9840000000e+01	1.0415723839e-11	8.9976090071e-08
1.9850000000e+01	1.0260903238e-11	8.7630740759e-08
1.9860000000e+01	1.0106304682e-11	8.5320728260e-08
1.9870000000e+01	9.9528163489e-12	8.3045798809e-08
1.9880000000e+01	9.8000496607e-12	8.0805787458e-08
1.9890000000e+01	9.6480601286e-12	7.8600516572e-08
1.9900000000e+01	9.4970697972e-12	7.6429757761e-08
1.9910000000e+01	9.3468011109e-12	7.4293346078e-08
1.9920000000e+01	9.1975871364e-12	7.2191040447e-08
1.9930000000e+01	9.0492613403e-12	7.0122637855e-08
1.9940000000e+01	8.9017682114e-12	6.8087947978e-08
1.9950000000e+01	8.7547191718e-12	6.6086869310e-08
1.9960000000e+01	8.6090023999e-12	6.4119097333e-08
1.9970000000e+01	8.4640072728e-12	6.2184467099e-08
1.9980000000e+01	8.3197893019e-12	6.0282800973e-08
1.9990000000e+01	8.1764595095e-12	5.8413895943e-08
2.0000000000e+01	8.0340178954e-12	5.6577548995e-08
2.0010000000e+01	7.8922424152e-12	5.4773607872e-08
2.0020000000e+01	7.7515216468e-12	5.3001831495e-08
2.0030000000e+01	7.6116890568e-12	5.1262016854e-08
2.0040000000e+01	7.4721895338e-12	4.9554087817e-08
2.0050000000e+01	7.3338002338e-12	4.7877790621e-08
2.0060000000e+01	7.1962436010e-12	4.6232934941e-08
2.0070000000e+01	7.0594086132e-12	4.4619355829e-08
2.0080000000e+01	6.9231842481e-12	4.3036913715e-08
2.0090000000e+01	6.7879590837e-12	4.1485380210e-08
2.0100000000e+01	6.6534000531e-12	3.9964603055e-08
2.0110000000e+01	6.5193406229e-12	3.8474468056e-08
2.0120000000e+01	6.3863359046e-12	3.7014734135e-08
2.0130000000e+01	6.2541083423e-12	3.5585223657e-08
2.0140000000e+01	6.1221028247e-12	3.4185885868e-08
2.0150000000e+01	5.9913740635e-12	3.2816428939e-08
2.0160000000e+01	5.8611449028e-12	3.1476738676e-08
2.0170000000e+01	5.7313043200e-12	3.0166726260e-08
2.0180000000e+01	5.6024074269e-12	2.8886175991e-08
2.0190000000e+01	5.4739546229e-12	2.7634986363e-08
2.0200000000e+01	5.3462789751e-12	2.6412979740e-08
2.0210000000e+01	5.2194915057e-12	2.5219953110e-08
2.0220000000e+01	5.0927040363e-12	2.4055906473e-08
2.0230000000e+01	4.9669157676e-12	2.2920611441e-08
2.0240000000e+01	4.8416826104e-12	2.1813941130e-08
2.0250000000e+01	4.7169490536e-12	2.0735781346e-08
2.0260000000e+01	4.5926595860e-12	1.9686030583e-08
2.0270000000e+01	4.4691472745e-12	1.8664511206e-08
2.0280000000e+01	4.3460790522e-12	1.7671121709e-08
2.0290000000e+01	4.2233994080e-12	1.6705773273e-08
2.0300000000e+01	4.1012748753e-12	1.5768339015e-08
2.0310000000e+01	3.9799274987e-12	1.4858641301e-08
2.0320000000e+01	3.8587466555e-12	1.3976642066e-08
2.0330000000e+01	3.7380099016e-12	1.3122239803e-08
2.0340000000e+01	3.6177172369e-12	1.2295333006e-08
2.0350000000e+01	3.4978686614e-12	1.1495820169e-08
2.0360000000e+01	3.3787417308e-12	1.0723536345e-08
2.0370000000e+01	3.2597258226e-12	9.9784561566e-09
2.0380000000e+01	3.1412650259e-12	9.2604527221e-09
2.0390000000e+01	3.0228042291e-12	8.5695260412e-09
2.0400000000e+01	2.9052871220e-12	7.9054604133e-09
2.0410000000e+01	2.7877145037e-12	7.2682685267e-09
2.0420000000e+01	2.6706414857e-12	6.6578361871e-09
2.0430000000e+01	2.5537350012e-12	6.0741253297e-09
2.0440000000e+01	2.4372726060e-12	5.5170344483e-09
2.0450000000e+01	2.3211432776e-12	4.9864874135e-09
2.0460000000e+01	2.2051804827e-12	4.4824461603e-09
2.0470000000e+01	2.0894952435e-12	4.0048472475e-09
2.0480000000e+01	1.9740875601e-12	3.5536272337e-09
2.0490000000e+01	1.8588464101e-12	3.1287480543e-09
2.0500000000e+01	1.7441603717e-12	2.7300828265e-09
2.0510000000e+01	1.6293633109e-12	2.3576569268e-09
2.0520000000e+01	1.5146772725e-12	2.0114449788e-09
2.0530000000e+01	1.4004353233e-12	1.6913454764e-09
2.0540000000e+01	1.2864154186e-12	1.3973076664e-09
2.0550000000e+01	1.1722289806e-12	1.1293696137e-09
2.0560000000e+01	1.0586531651e-12	8.8739174739e-10
2.0570000000e+01	9.4468877165e-13	6.7146288529e-10
2.0580000000e+01	8.3105744508e-13	4.8150689785e-10
2.0590000000e+01	7.1753714082e-13	3.1749840852e-10
2.0600000000e+01	6.0423888115e-13	1.7938666425e-10
2.0610000000e+01	4.9082959919e-13	6.7197041582e-11
2.0620000000e+01	3.7747582837e-13	1.9083147760e-11
2.0630000000e+01	2.6439961331e-13	7.9517345089e-11
2.0640000000e+01	1.5104584250e-13	1.1404210909e-10
2.0650000000e+01	3.8080649745e-14	1.2274625760e-10
2.0660000000e+01	7.5328632221e-14	1.0552828452e-10
2.0670000000e+01	1.8862689188e-13	6.2413566379e-11
2.0680000000e+01	3.0175861809e-13	6.5598320426e-12
2.0690000000e+01	4.1494585545e-13	1.0140459900e-10
2.0700000000e+01	5.2835513742e-13	2.2217148756e-10
2.0710000000e+01	6.4148686363e-13	3.6879705639e-10
2.0720000000e+01	7.5500716790e-13	5.4137012333e-10
2.0730000000e+01	8.6863849447e-13	7.3991606493e-10
2.0740000000e+01	9.8238084334e-13	9.6446025769e-10
2.0750000000e+01	1.0960676811e-12	1.2149900134e-09
2.0760000000e+01	1.2100320745e-12	1.4915687733e-09
2.0770000000e+01	1.3240519792e-12	1.7942092256e-09
2.0780000000e+01	1.4383494396e-12	2.1229748118e-09
2.0790000000e+01	1.5525358776e-12	2.4778401553e-09
2.0800000000e+01	1.6672774272e-12	2.8589321386e-09
2.0810000000e+01	1.7819079545e-12	3.2662253854e-09
2.0820000000e+01	1.8970935933e-12	3.6998467782e-09
2.0830000000e+01	2.0122237210e-12	4.1597836287e-09
2.0840000000e+01	2.1276869155e-12	4.6461120665e-09
2.0850000000e+01	2.2434831770e-12	5.1589082212e-09
2.0860000000e+01	2.3594459719e-12	5.6982101577e-09
2.0870000000e+01	2.4758528561e-12	6.2641193819e-09
2.0880000000e+01	2.5923707625e-12	6.8566612705e-09
2.0890000000e+01	2.7092217358e-12	7.4759119530e-09
2.0900000000e+01	2.8263502649e-12	8.1219348707e-09
2.0910000000e+01	2.9440894167e-12	8.7948695945e-09
2.0920000000e+01	3.0618840796e-12	9.4947288127e-09
2.0930000000e+01	3.1804558986e-12	1.0221690161e-08
2.0940000000e+01	3.2989166954e-12	1.0975728263e-08
2.0950000000e+01	3.4181546482e-12	1.1757020754e-08
2.0960000000e+01	3.5374481122e-12	1.2565580322e-08
2.0970000000e+01	3.6574632212e-12	1.3401571916e-08
2.0980000000e+01	3.7779224193e-12	1.4265097040e-08
2.0990000000e+01	3.8986036621e-12	1.5156206449e-08
2.1000000000e+01	4.0201175722e-12	1.6075090465e-08
2.1010000000e+01	4.1415759711e-12	1.7021736401e-08
2.1020000000e+01	4.2639225484e-12	1.7996347270e-08
2.1030000000e+01	4.3865466814e-12	1.8998986511e-08
2.1040000000e+01	4.5101145041e-12	2.0029869826e-08
2.1050000000e+01	4.6334602821e-12	2.1088946462e-08
2.1060000000e+01	4.7581383278e-12	2.2176520937e-08
2.1070000000e+01	4.8829829069e-12	2.3292631316e-08
2.1080000000e+01	5.0086601533e-12	2.4437467922e-08
2.1090000000e+01	5.1344484220e-12	2.5611056133e-08
2.1100000000e+01	5.2612358914e-12	2.6813624337e-08
2.1110000000e+01	5.3884674500e-12	2.8045274040e-08
2.1120000000e+01	5.5162541202e-12	2.9306132124e-08
2.1130000000e+01	5.6449289687e-12	3.0596401603e-08
2.1140000000e+01	5.7740479065e-12	3.1916183981e-08
2.1150000000e+01	5.9041660450e-12	3.3265707649e-08
2.1160000000e+01	6.0345617392e-12	3.4645036046e-08
2.1170000000e+01	6.1656790784e-12	3.6054334121e-08
2.1180000000e+01	6.2978511295e-12	3.7493842951e-08
2.1190000000e+01	6.4304117586e-12	3.8963651353e-08
2.1200000000e+01	6.5636385216e-12	4.0463911586e-08
2.1210000000e+01	6.6975314184e-12	4.1994775911e-08
2.1220000000e+01	6.8325900493e-12	4.3556510779e-08
2.1230000000e+01	6.9682037918e-12	4.5149243074e-08
2.1240000000e+01	7.1044836680e-12	4.6773125056e-08
2.1250000000e+01	7.2416517227e-12	4.8428359735e-08
2.1260000000e+01	7.3792083555e-12	5.0115035931e-08
2.1270000000e+01	7.5182082782e-12	5.1833483537e-08
2.1280000000e+01	7.6577078012e-12	5.3583816749e-08
2.1290000000e+01	7.7978734581e-12	5.5366187825e-08
2.1300000000e+01	7.9392603602e-12	5.7180875907e-08
2.1310000000e+01	8.0810358405e-12	5.9027969814e-08
2.1320000000e+01	8.2237550103e-12	6.0907685245e-08
2.1330000000e+01	8.3673623585e-12	6.2820225212e-08
2.1340000000e+01	8.5116358406e-12	6.4765741976e-08
2.1350000000e+01	8.6569640345e-12	6.6744476612e-08
2.1360000000e+01	8.8031804069e-12	6.8756632134e-08
2.1370000000e+01	8.9503959799e-12	7.0802436929e-08
2.1380000000e+01	9.0979446199e-12	7.2881967128e-08
2.1390000000e+01	9.2469365498e-12	7.4995552625e-08
2.1400000000e+01	9.3963725689e-12	7.7143294927e-08
2.1410000000e+01	9.5467522776e-12	7.9325409733e-08
2.1420000000e+01	9.6984087428e-12	8.1542188874e-08
2.1430000000e+01	9.8504537860e-12	8.3793721168e-08
2.1440000000e+01	1.0003553541e-11	8.6080247692e-08
2.1450000000e+01	1.0157097385e-11	8.8401869951e-08
2.1460000000e+01	1.0311973497e-11	9.0758892465e-08
2.1470000000e+01	1.0467404721e-11	9.3151442115e-08
2.1480000000e+01	1.0623724123e-11	9.5579721915e-08
2.1490000000e+01	1.0780931703e-11	9.8043934876e-08
2.1500000000e+01	1.0939138484e-11	1.0054430939e-07
2.1510000000e+01	1.1097456287e-11	1.0308087082e-07
2.1520000000e+01	1.1257328403e-11	1.0565397446e-07
2.1530000000e+01	1.1417644608e-11	1.0826372180e-07
2.1540000000e+01	1.1578626946e-11	1.1091026510e-07
2.1550000000e+01	1.1740275419e-11	1.1359375662e-07
2.1560000000e+01	1.1902479002e-11	1.1631432325e-07
2.1570000000e+01	1.2065570765e-11	1.1907216800e-07
2.1580000000e+01	1.2229328661e-11	1.2186744312e-07
2.1590000000e+01	1.2393697180e-11	1.2470028819e-07
2.1600000000e+01	1.2558620810e-11	1.2757083009e-07
2.1610000000e+01	1.2723877507e-11	1.3047914495e-07
2.1620000000e+01	1.2889300738e-11	1.3342527083e-07
2.1630000000e+01	1.3055723169e-11	1.3640943613e-07
2.1640000000e+01	1.3222256623e-11	1.3943166621e-07
2.1650000000e+01	1.3389067632e-11	1.4249202453e-07
2.1660000000e+01	1.3555934153e-11	1.4559052376e-07
2.1670000000e+01	1.3723300274e-11	1.4872727811e-07
2.1680000000e+01	1.3890777417e-11	1.5190231295e-07
2.1690000000e+01	1.4057754960e-11	1.5511551408e-07
2.1700000000e+01	1.4225287615e-11	1.5836700840e-07
2.1710000000e+01	1.4392154135e-11	1.6165664363e-07
2.1720000000e+01	1.4559242700e-11	1.6498447053e-07
2.1730000000e+01	1.4725443087e-11	1.6835028609e-07
2.1740000000e+01	1.4891532452e-11	1.7175406494e-07
2.1750000000e+01	1.5056844660e-11	1.7519562943e-07
2.1760000000e+01	1.5221712779e-11	1.7867487807e-07
2.1770000000e+01	1.5385026586e-11	1.8219145557e-07
2.1780000000e+01	1.5547785281e-11	1.8574523507e-07
2.1790000000e+01	1.5709711310e-11	1.8933602622e-07
2.1800000000e+01	1.5869472403e-11	1.9296333420e-07
2.1810000000e+01	1.6028289807e-11	1.9662694330e-07
2.1820000000e+01	1.6185053298e-11	2.0032638405e-07
2.1830000000e+01	1.6339651854e-11	2.0406116162e-07
2.1840000000e+01	1.6492585075e-11	2.0783089535e-07
2.1850000000e+01	1.6642520695e-11	2.1163490008e-07
2.1860000000e+01	1.6790180357e-11	2.1547265559e-07
2.1870000000e+01	1.6934453839e-11	2.1934338790e-07
2.1880000000e+01	1.7075618697e-11	2.2324638646e-07
2.1890000000e+01	1.7213230841e-11	2.2718083922e-07
2.1900000000e+01	1.7346679648e-11	2.3114579457e-07
2.1910000000e+01	1.7476020631e-11	2.3514031357e-07
2.1920000000e+01	1.7600476632e-11	2.3916327966e-07
2.1930000000e+01	1.7719825607e-11	2.4321352551e-07
2.1940000000e+01	1.7833623467e-11	2.4728978230e-07
2.1950000000e+01	1.7941981234e-11	2.5139080658e-07
2.1960000000e+01	1.8042900507e-11	2.5551489813e-07
2.1970000000e+01	1.8137158442e-11	2.5966053434e-07
2.1980000000e+01	1.8223977882e-11	2.6382601500e-07
2.1990000000e+01	1.8301526961e-11	2.6800922117e-07
2.2000000000e+01	1.8370860388e-11	2.7220827497e-07
2.2010000000e+01	1.8429757720e-11	2.7642079102e-07
2.2020000000e+01	1.8478607533e-11	2.8064447274e-07
2.2030000000e+01	1.8515466937e-11	2.8487657947e-07
2.2040000000e+01	1.8540502467e-11	2.8911440860e-07
2.2050000000e+01	1.8552104297e-11	2.9335488959e-07
2.2060000000e+01	1.8549883851e-11	2.9759486304e-07
2.2070000000e+01	1.8532342327e-11	3.0183082700e-07
2.2080000000e+01	1.8498647059e-11	3.0605908918e-07
2.2090000000e+01	1.8447077199e-11	3.1027556397e-07
2.2100000000e+01	1.8375911903e-11	3.1447577241e-07
2.2110000000e+01	1.8285761794e-11	3.1865537510e-07
2.2120000000e+01	1.8171963934e-11	3.2280896686e-07
2.2130000000e+01	1.8036017124e-11	3.2693148506e-07
2.2140000000e+01	1.7873758029e-11	3.3101691547e-07
2.2150000000e+01	1.7684187448e-11	3.3505901545e-07
2.2160000000e+01	1.7466195157e-11	3.3905128863e-07
2.2170000000e+01	1.7216394976e-11	3.4298646463e-07
2.2180000000e+01	1.6933343616e-11	3.4685694317e-07
2.2190000000e+01	1.6613155296e-11	3.5065423581e-07
2.2200000000e+01	1.6253776103e-11	3.5436938463e-07
2.2210000000e+01	1.5854095814e-11	3.5799317796e-07
2.2220000000e+01	1.5408341270e-11	3.6151508453e-07
2.2230000000e+01	1.4914569579e-11	3.6492412901e-07
2.2240000000e+01	1.4369061496e-11	3.6820848592e-07
2.2250000000e+01	1.3766709994e-11	3.7135516249e-07
2.2260000000e+01	1.3105572183e-11	3.7435072185e-07
2.2270000000e+01	1.2379874903e-11	3.7718040754e-07
2.2280000000e+01	1.1584455617e-11	3.7982828311e-07
2.2290000000e+01	1.0714762411e-11	3.8227737166e-07
2.2300000000e+01	9.7650776354e-12	3.8450938941e-07
2.2310000000e+01	8.7283513750e-12	3.8650444115e-07
2.2320000000e+01	7.5982553582e-12	3.8824118523e-07
2.2330000000e+01	6.3696825592e-12	3.8969711267e-07
2.2340000000e+01	5.0335846602e-12	3.9084764631e-07
2.2350000000e+01	3.5805802767e-12	3.9166606466e-07
2.2360000000e+01	2.0027868253e-12	3.9212384451e-07
2.2370000000e+01	2.9054536554e-13	3.9219025488e-07
2.2380000000e+01	1.5679124665e-12	3.9183187488e-07
2.2390000000e+01	3.5821901001e-12	3.9101308857e-07
2.2400000000e+01	5.7651106111e-12	3.8969534901e-07
2.2410000000e+01	8.1308293431e-12	3.8783687373e-07
2.2420000000e+01	1.0692224883e-11	3.8539293661e-07
2.2430000000e+01	1.3469114712e-11	3.8231428182e-07
2.2440000000e+01	1.6475321107e-11	3.7854849414e-07
2.2450000000e+01	1.9728940703e-11	3.7403902198e-07
2.2460000000e+01	2.3253787784e-11	3.6872387048e-07
2.2470000000e+01	2.7068847164e-11	3.6253670542e-07
2.2480000000e+01	3.1199709483e-11	3.5540534325e-07
2.2490000000e+01	3.5671465781e-11	3.4725186536e-07
2.2500000000e+01	4.0514980260e-11	3.3799129844e-07
2.2510000000e+01	4.5759951384e-11	3.2753188098e-07
2.2520000000e+01	5.1440240956e-11	3.1577411162e-07
2.2530000000e+01	5.7593541047e-11	3.0260987367e-07
2.2540000000e+01	6.4260596844e-11	2.8792173725e-07
2.2550000000e+01	7.1487538111e-11	2.7158172853e-07
2.2560000000e+01	7.9322493018e-11	2.5345087299e-07
2.2570000000e+01	8.7817308980e-11	2.3337834522e-07
2.2580000000e+01	9.7031327417e-11	2.1119975610e-07
2.2590000000e+01	1.0702677633e-10	1.8673649294e-07
2.2600000000e+01	1.1787631982e-10	1.5979333412e-07
